Point ID,arc_length,bedrock,ceff,cell_area,groundedmask,h,h velocity,haf,ls,Points_0,Points_1,Points_2,Points_Magnitude,pvar,smb_ref,ssavelocity 1,ssavelocity 2,strbasemag,vtkValidPointMask,x,y,zb,zs
0,0,-858.81,1e+20,458458,1,1234.03,0.000379071,271.263,-360000,390000,0,0,390000,0,0.3,15.7945,0,1e+20,1,390000,0,-858.81,375.219
1,492.443,-860.674,1e+20,514906,1,1235.48,0.000379154,270.62,-359799,390200,450,0,390200,0,0.3,15.6723,0.366849,1e+20,1,390200,450,-860.674,374.801
2,984.886,-862.539,1e+20,514906,1,1236.92,0.000379236,269.976,-359599,390400,900,0,390401,0,0.3,15.5501,0.733698,1e+20,1,390400,900,-862.539,374.384
3,1477.33,-864.388,1e+20,382565,1,1238.35,0.000379309,269.328,-359397,390600,1350,0,390602,0,0.3,15.4489,1.09976,1e+20,1,390600,1350,-864.388,373.959
4,1969.77,-866.176,1e+20,379650,1,1239.72,0.000379378,268.691,-359196,390800,1800,0,390804,0,0.3,15.3509,1.46578,1e+20,1,390800,1800,-866.176,373.539
5,2462.21,-867.982,1e+20,460743,1,1241.01,0.000379431,267.964,-358993,391000,2250,0,391006,0,0.3,15.2725,1.83242,1e+20,1,391000,2250,-867.982,373.031
6,2954.66,-869.768,1e+20,460743,1,1242.27,0.00037949,267.22,-358790,391200,2700,0,391209,0,0.3,15.2002,2.1993,1e+20,1,391200,2700,-869.768,372.503
7,3447.1,-871.464,1e+20,448245,1,1243.44,0.000379532,266.484,-358587,391400,3150,0,391413,0,0.3,15.1364,2.56567,1e+20,1,391400,3150,-871.464,371.972
8,3939.54,-873.143,1e+20,448245,1,1244.57,0.000379556,265.733,-358383,391600,3600,0,391617,0,0.3,15.0869,2.93121,1e+20,1,391600,3600,-873.143,371.424
9,4431.99,-874.821,1e+20,436888,1,1245.67,0.00037958,264.954,-358179,391800,4050,0,391821,0,0.3,15.048,3.29653,1e+20,1,391800,4050,-874.821,370.848
10,4924.43,-876.496,1e+20,433015,1,1246.75,0.000379601,264.156,-357974,392000,4500,0,392026,0,0.3,15.0154,3.66157,1e+20,1,392000,4500,-876.496,370.254
11,5416.87,-878.115,1e+20,433013,1,1247.73,0.000379601,263.318,-357768,392200,4950,0,392231,0,0.3,15.0008,4.02526,1e+20,1,392200,4950,-878.115,369.611
12,5909.31,-879.684,1e+20,433013,1,1248.65,0.000379597,262.483,-357563,392400,5400,0,392437,0,0.3,14.9888,4.38862,1e+20,1,392400,5400,-879.684,368.966
13,6401.76,-881.254,1e+20,433012,1,1249.55,0.000379587,261.621,-357356,392600,5850,0,392644,0,0.3,14.9901,4.75126,1e+20,1,392600,5850,-881.254,368.294
14,6894.2,-882.816,1e+20,433013,1,1250.41,0.000379557,260.732,-357149,392800,6300,0,392851,0,0.3,15.001,5.11302,1e+20,1,392800,6300,-882.816,367.594
15,7386.64,-884.367,1e+20,433013,1,1251.24,0.000379514,259.822,-356942,393000,6750,0,393058,0,0.3,15.0199,5.47437,1e+20,1,393000,6750,-884.367,366.871
16,7879.09,-885.834,1e+20,433013,1,1251.97,0.00037946,258.909,-356734,393200,7200,0,393266,0,0.3,15.0463,5.83457,1e+20,1,393200,7200,-885.834,366.137
17,8371.53,-887.295,1e+20,433013,1,1252.67,0.000379406,257.975,-356525,393400,7650,0,393474,0,0.3,15.0817,6.1937,1e+20,1,393400,7650,-887.295,365.379
18,8863.97,-888.764,1e+20,433013,1,1253.36,0.000379345,257.011,-356316,393600,8100,0,393683,0,0.3,15.1261,6.55259,1e+20,1,393600,8100,-888.764,364.593
19,9356.42,-890.232,1e+20,433013,1,1254.03,0.000379273,256.037,-356107,393800,8550,0,393893,0,0.3,15.174,6.91118,1e+20,1,393800,8550,-890.232,363.797
20,9848.86,-891.616,1e+20,433013,1,1254.59,0.000379148,255.045,-355897,394000,9000,0,394103,0,0.3,15.2344,7.26795,1e+20,1,394000,9000,-891.616,362.972
21,10341.3,-892.987,1e+20,433013,1,1255.13,0.000379012,254.047,-355687,394200,9450,0,394313,0,0.3,15.2973,7.62456,1e+20,1,394200,9450,-892.987,362.14
22,10833.7,-894.365,1e+20,433013,1,1255.65,0.000378859,253.023,-355476,394400,9900,0,394524,0,0.3,15.3675,7.98096,1e+20,1,394400,9900,-894.365,361.283
23,11326.2,-895.739,1e+20,433013,1,1256.14,0.000378732,251.977,-355264,394600,10350,0,394736,0,0.3,15.4447,8.33667,1e+20,1,394600,10350,-895.739,360.404
24,11818.6,-897.07,1e+20,433013,1,1256.59,0.000378599,250.929,-355052,394800,10800,0,394948,0,0.3,15.5257,8.69194,1e+20,1,394800,10800,-897.07,359.516
25,12311.1,-898.359,1e+20,433013,1,1256.97,0.000378434,249.866,-354840,395000,11250,0,395160,0,0.3,15.6126,9.04672,1e+20,1,395000,11250,-898.359,358.61
26,12803.5,-899.639,1e+20,433013,1,1257.33,0.000378196,248.792,-354627,395200,11700,0,395373,0,0.3,15.7038,9.40072,1e+20,1,395200,11700,-899.639,357.69
27,13296,-900.94,1e+20,433013,1,1257.68,0.000377913,247.687,-354413,395400,12150,0,395587,0,0.3,15.8012,9.75577,1e+20,1,395400,12150,-900.94,356.743
28,13788.4,-902.224,1e+20,433013,1,1258.01,0.000377642,246.579,-354199,395600,12600,0,395801,0,0.3,15.9005,10.1105,1e+20,1,395600,12600,-902.224,355.79
29,14280.8,-903.426,1e+20,433013,1,1258.25,0.000377405,245.463,-353985,395800,13050,0,396015,0,0.3,16.006,10.464,1e+20,1,395800,13050,-903.426,354.82
30,14773.3,-904.638,1e+20,433013,1,1258.48,0.000377159,244.335,-353770,396000,13500,0,396230,0,0.3,16.1137,10.8182,1e+20,1,396000,13500,-904.638,353.838
31,15265.7,-905.859,1e+20,433013,1,1258.7,0.000376875,243.189,-353554,396200,13950,0,396446,0,0.3,16.2247,11.173,1e+20,1,396200,13950,-905.859,352.84
32,15758.2,-907.082,1e+20,433013,1,1258.9,0.000376468,242.021,-353338,396400,14400,0,396661,0,0.3,16.3403,11.5282,1e+20,1,396400,14400,-907.082,351.82
33,16250.6,-908.227,1e+20,433013,1,1259.03,0.00037605,240.863,-353122,396600,14850,0,396878,0,0.3,16.457,11.8825,1e+20,1,396600,14850,-908.227,350.801
34,16743.1,-909.376,1e+20,433013,1,1259.13,0.00037561,239.682,-352905,396800,15300,0,397095,0,0.3,16.5774,12.2384,1e+20,1,396800,15300,-909.376,349.759
35,17235.5,-910.514,1e+20,433013,1,1259.22,0.000375223,238.494,-352688,397000,15750,0,397312,0,0.3,16.7002,12.5936,1e+20,1,397000,15750,-910.514,348.708
36,17727.9,-911.679,1e+20,433013,1,1259.32,0.000374793,237.281,-352470,397200,16200,0,397530,0,0.3,16.8257,12.9515,1e+20,1,397200,16200,-911.679,347.637
37,18220.4,-912.796,1e+20,433013,1,1259.36,0.000374319,236.07,-352251,397400,16650,0,397749,0,0.3,16.9524,13.309,1e+20,1,397400,16650,-912.796,346.561
38,18712.8,-913.865,1e+20,433013,1,1259.34,0.000373742,234.851,-352032,397600,17100,0,397968,0,0.3,17.082,13.6662,1e+20,1,397600,17100,-913.865,345.471
39,19205.3,-914.955,1e+20,433013,1,1259.32,0.000373127,233.615,-351813,397800,17550,0,398187,0,0.3,17.2129,14.0256,1e+20,1,397800,17550,-914.955,344.368
40,19697.7,-916.05,1e+20,433013,1,1259.3,0.000372503,232.369,-351593,398000,18000,0,398407,0,0.3,17.3452,14.3861,1e+20,1,398000,18000,-916.05,343.254
41,20190.2,-917.138,1e+20,433013,1,1259.26,0.000371866,231.104,-351373,398200,18450,0,398627,0,0.3,17.4803,14.7481,1e+20,1,398200,18450,-917.138,342.12
42,20682.6,-918.15,1e+20,433013,1,1259.14,0.000371222,229.851,-351152,398400,18900,0,398848,0,0.3,17.6153,15.1091,1e+20,1,398400,18900,-918.15,340.99
43,21175,-919.189,1e+20,433013,1,1259.03,0.000370488,228.572,-350930,398600,19350,0,399069,0,0.3,17.7522,15.4738,1e+20,1,398600,19350,-919.189,339.837
44,21667.5,-920.219,1e+20,433013,1,1258.89,0.000369677,227.286,-350709,398800,19800,0,399291,0,0.3,17.8907,15.8383,1e+20,1,398800,19800,-920.219,338.676
45,22159.9,-921.277,1e+20,433013,1,1258.78,0.000368803,225.981,-350486,399000,20250,0,399514,0,0.3,18.0301,16.2065,1e+20,1,399000,20250,-921.277,337.499
46,22652.4,-922.26,1e+20,433013,1,1258.58,0.000367911,224.681,-350264,399200,20700,0,399736,0,0.3,18.1699,16.5746,1e+20,1,399200,20700,-922.26,336.317
47,23144.8,-923.226,1e+20,433013,1,1258.35,0.000367014,223.372,-350040,399400,21150,0,399960,0,0.3,18.3113,16.9429,1e+20,1,399400,21150,-923.226,335.126
48,23637.3,-924.224,1e+20,433013,1,1258.14,0.000366027,222.043,-349816,399600,21600,0,400183,0,0.3,18.4533,17.3158,1e+20,1,399600,21600,-924.224,333.918
49,24129.7,-925.223,1e+20,433013,1,1257.93,0.000364994,220.708,-349592,399800,22050,0,400408,0,0.3,18.5961,17.6892,1e+20,1,399800,22050,-925.223,332.704
50,24622.1,-926.19,1e+20,433013,1,1257.66,0.000363867,219.359,-349367,400000,22500,0,400632,0,0.3,18.7402,18.0655,1e+20,1,400000,22500,-926.19,331.472
51,25114.6,-927.118,1e+20,433013,1,1257.36,0.000362711,218.015,-349142,400200,22950,0,400858,0,0.3,18.8839,18.4419,1e+20,1,400200,22950,-927.118,330.24
52,25607,-928.071,1e+20,433013,1,1257.06,0.000361453,216.651,-348917,400400,23400,0,401083,0,0.3,19.0286,18.8227,1e+20,1,400400,23400,-928.071,328.991
53,26099.5,-929.023,1e+20,433013,1,1256.75,0.00036013,215.275,-348690,400600,23850,0,401309,0,0.3,19.1747,19.2044,1e+20,1,400600,23850,-929.023,327.731
54,26591.9,-929.982,1e+20,433013,1,1256.44,0.000358754,213.89,-348464,400800,24300,0,401536,0,0.3,19.3209,19.5896,1e+20,1,400800,24300,-929.982,326.461
55,27084.4,-930.878,1e+20,433013,1,1256.06,0.000357311,212.505,-348237,401000,24750,0,401763,0,0.3,19.4668,19.9764,1e+20,1,401000,24750,-930.878,325.185
56,27576.8,-931.767,1e+20,433013,1,1255.67,0.000355821,211.113,-348009,401200,25200,0,401991,0,0.3,19.6139,20.3631,1e+20,1,401200,25200,-931.767,323.9
57,28069.2,-932.702,1e+20,433013,1,1255.3,0.00035418,209.697,-347781,401400,25650,0,402219,0,0.3,19.7615,20.7574,1e+20,1,401400,25650,-932.702,322.597
58,28561.7,-933.636,1e+20,433013,1,1254.93,0.000352502,208.275,-347553,401600,26100,0,402447,0,0.3,19.9098,21.1522,1e+20,1,401600,26100,-933.636,321.289
59,29054.1,-934.502,1e+20,433013,1,1254.47,0.000350714,206.851,-347324,401800,26550,0,402676,0,0.3,20.0582,21.5488,1e+20,1,401800,26550,-934.502,319.97
60,29546.6,-935.373,1e+20,433013,1,1254.02,0.000348864,205.421,-347094,402000,27000,0,402906,0,0.3,20.2064,21.9485,1e+20,1,402000,27000,-935.373,318.645
61,30039,-936.264,1e+20,433013,1,1253.57,0.000346904,203.975,-346864,402200,27450,0,403136,0,0.3,20.3555,22.3522,1e+20,1,402200,27450,-936.264,317.307
62,30531.5,-937.164,1e+20,433013,1,1253.12,0.000344832,202.514,-346634,402400,27900,0,403366,0,0.3,20.5062,22.7587,1e+20,1,402400,27900,-937.164,315.955
63,31023.9,-938.031,1e+20,433013,1,1252.63,0.000342707,201.055,-346403,402600,28350,0,403597,0,0.3,20.656,23.1672,1e+20,1,402600,28350,-938.031,314.6
64,31516.3,-938.881,1e+20,433013,1,1252.11,0.000340419,199.584,-346172,402800,28800,0,403828,0,0.3,20.8058,23.5806,1e+20,1,402800,28800,-938.881,313.233
65,32008.8,-939.719,1e+20,433013,1,1251.58,0.000338075,198.11,-345940,403000,29250,0,404060,0,0.3,20.9569,23.9931,1e+20,1,403000,29250,-939.719,311.86
66,32501.2,-940.611,1e+20,433013,1,1251.08,0.000335553,196.61,-345707,403200,29700,0,404292,0,0.3,21.1087,24.4154,1e+20,1,403200,29700,-940.611,310.468
67,32993.7,-941.485,1e+20,433013,1,1250.56,0.000332965,195.108,-345475,403400,30150,0,404525,0,0.3,21.261,24.8382,1e+20,1,403400,30150,-941.485,309.072
68,33486.1,-942.29,1e+20,433013,1,1249.96,0.000330239,193.607,-345241,403600,30600,0,404758,0,0.3,21.4128,25.2621,1e+20,1,403600,30600,-942.29,307.668
69,33978.6,-943.128,1e+20,433013,1,1249.38,0.000327388,192.091,-345008,403800,31050,0,404992,0,0.3,21.5652,25.6923,1e+20,1,403800,31050,-943.128,306.254
70,34471,-943.978,1e+20,433013,1,1248.81,0.000324422,190.564,-344774,404000,31500,0,405226,0,0.3,21.7187,26.1253,1e+20,1,404000,31500,-943.978,304.83
71,34963.4,-944.849,1e+20,433013,1,1248.24,0.00032126,189.018,-344539,404200,31950,0,405461,0,0.3,21.8742,26.5636,1e+20,1,404200,31950,-944.849,303.389
72,35455.9,-945.643,1e+20,433013,1,1247.6,0.000318073,187.485,-344304,404400,32400,0,405696,0,0.3,22.0274,27.0015,1e+20,1,404400,32400,-945.643,301.952
73,35948.3,-946.468,1e+20,433013,1,1246.96,0.000314612,185.929,-344068,404600,32850,0,405931,0,0.3,22.182,27.4485,1e+20,1,404600,32850,-946.468,300.496
74,36440.8,-947.282,1e+20,433013,1,1246.32,0.000311076,184.369,-343832,404800,33300,0,406167,0,0.3,22.3382,27.8944,1e+20,1,404800,33300,-947.282,299.035
75,36933.2,-948.146,1e+20,433013,1,1245.7,0.000307328,182.788,-343596,405000,33750,0,406404,0,0.3,22.4955,28.3502,1e+20,1,405000,33750,-948.146,297.558
76,37425.7,-948.964,1e+20,433013,1,1245.04,0.000303454,181.207,-343359,405200,34200,0,406641,0,0.3,22.6525,28.807,1e+20,1,405200,34200,-948.964,296.076
77,37918.1,-949.743,1e+20,433013,1,1244.33,0.000299428,179.624,-343122,405400,34650,0,406878,0,0.3,22.8098,29.2649,1e+20,1,405400,34650,-949.743,294.587
78,38410.5,-950.567,1e+20,433013,1,1243.65,0.000295176,178.021,-342884,405600,35100,0,407116,0,0.3,22.9683,29.7323,1e+20,1,405600,35100,-950.567,293.084
79,38903,-951.392,1e+20,433013,1,1242.97,0.00029082,176.411,-342646,405800,35550,0,407354,0,0.3,23.1282,30.2006,1e+20,1,405800,35550,-951.392,291.574
80,39395.4,-952.231,1e+20,433013,1,1242.28,0.000286141,174.782,-342407,406000,36000,0,407593,0,0.3,23.2903,30.6767,1e+20,1,406000,36000,-952.231,290.047
81,39887.9,-953.002,1e+20,433013,1,1241.53,0.000281426,173.165,-342168,406200,36450,0,407832,0,0.3,23.4498,31.1529,1e+20,1,406200,36450,-953.002,288.523
82,40380.3,-953.811,1e+20,433013,1,1240.79,0.00027639,171.525,-341928,406400,36900,0,408072,0,0.3,23.6118,31.6379,1e+20,1,406400,36900,-953.811,286.98
83,40872.8,-954.619,1e+20,433013,1,1240.05,0.000271189,169.876,-341688,406600,37350,0,408312,0,0.3,23.776,32.1241,1e+20,1,406600,37350,-954.619,285.43
84,41365.2,-955.47,1e+20,433013,1,1239.34,0.000265745,168.209,-341447,406800,37800,0,408552,0,0.3,23.9418,32.6196,1e+20,1,406800,37800,-955.47,283.866
85,41857.6,-956.25,1e+20,433013,1,1238.55,0.000260092,166.546,-341206,407000,38250,0,408793,0,0.3,24.1061,33.1171,1e+20,1,407000,38250,-956.25,282.297
86,42350.1,-957.016,1e+20,433013,1,1237.74,0.000254277,164.878,-340965,407200,38700,0,409035,0,0.3,24.272,33.615,1e+20,1,407200,38700,-957.016,280.722
87,42842.5,-957.845,1e+20,433013,1,1236.97,0.000248075,163.184,-340723,407400,39150,0,409277,0,0.3,24.4404,34.1269,1e+20,1,407400,39150,-957.845,279.128
88,43335,-958.666,1e+20,433013,1,1236.19,0.000241757,161.485,-340481,407600,39600,0,409519,0,0.3,24.6105,34.6382,1e+20,1,407600,39600,-958.666,277.529
89,43827.4,-959.469,1e+20,433013,1,1235.38,0.00023503,159.774,-340238,407800,40050,0,409762,0,0.3,24.7819,35.1573,1e+20,1,407800,40050,-959.469,275.915
90,44319.9,-960.247,1e+20,433013,1,1234.55,0.000228183,158.064,-339995,408000,40500,0,410005,0,0.3,24.952,35.6797,1e+20,1,408000,40500,-960.247,274.299
91,44812.3,-961.052,1e+20,433013,1,1233.72,0.000220972,156.335,-339751,408200,40950,0,410249,0,0.3,25.1254,36.2094,1e+20,1,408200,40950,-961.052,272.668
92,45304.7,-961.869,1e+20,433013,1,1232.89,0.000213442,154.593,-339507,408400,41400,0,410493,0,0.3,25.3022,36.7436,1e+20,1,408400,41400,-961.869,271.024
93,45797.2,-962.697,1e+20,433013,1,1232.07,0.000205683,152.841,-339262,408600,41850,0,410738,0,0.3,25.4794,37.2849,1e+20,1,408600,41850,-962.697,269.373
94,46289.6,-963.477,1e+20,433013,1,1231.19,0.000197543,151.086,-339017,408800,42300,0,410983,0,0.3,25.6562,37.8317,1e+20,1,408800,42300,-963.477,267.712
95,46782.1,-964.245,1e+20,433013,1,1230.29,0.000189249,149.327,-338772,409000,42750,0,411228,0,0.3,25.8352,38.3771,1e+20,1,409000,42750,-964.245,266.045
96,47274.5,-965.09,1e+20,433013,1,1229.45,0.000180329,147.535,-338526,409200,43200,0,411474,0,0.3,26.0184,38.9419,1e+20,1,409200,43200,-965.09,264.356
97,47767,-965.926,1e+20,433013,1,1228.59,0.000171227,145.739,-338279,409400,43650,0,411720,0,0.3,26.2041,39.506,1e+20,1,409400,43650,-965.926,262.662
98,48259.4,-966.699,1e+20,433013,1,1227.66,0.000161715,143.943,-338033,409600,44100,0,411967,0,0.3,26.3887,40.0745,1e+20,1,409600,44100,-966.699,260.959
99,48751.8,-967.498,1e+20,433013,1,1226.74,0.00015188,142.134,-337785,409800,44550,0,412214,0,0.3,26.5748,40.6523,1e+20,1,409800,44550,-967.498,259.246
100,49244.3,-968.309,1e+20,433013,1,1225.83,0.000141645,140.31,-337538,410000,45000,0,412462,0,0.3,26.7649,41.2351,1e+20,1,410000,45000,-968.309,257.521
101,49736.7,-969.148,1e+20,433013,1,1224.93,0.000130836,138.467,-337289,410200,45450,0,412710,0,0.3,26.9602,41.8271,1e+20,1,410200,45450,-969.148,255.779
102,50229.2,-969.952,1e+20,433013,1,1223.99,0.000119891,136.627,-337041,410400,45900,0,412959,0,0.3,27.1529,42.4222,1e+20,1,410400,45900,-969.952,254.037
103,50721.6,-970.755,1e+20,433013,1,1223.03,0.000108227,134.769,-336792,410600,46350,0,413208,0,0.3,27.3488,43.0291,1e+20,1,410600,46350,-970.755,252.276
104,51214.1,-971.546,1e+20,433013,1,1222.06,9.63303e-05,132.907,-336543,410800,46800,0,413457,0,0.3,27.5478,43.6351,1e+20,1,410800,46800,-971.546,250.51
105,51706.5,-972.407,1e+20,433013,1,1221.13,8.36924e-05,131.016,-336293,411000,47250,0,413707,0,0.3,27.7516,44.2607,1e+20,1,411000,47250,-972.407,248.723
106,52198.9,-973.245,1e+20,433013,1,1220.17,7.06857e-05,129.121,-336042,411200,47700,0,413957,0,0.3,27.9579,44.8873,1e+20,1,411200,47700,-973.245,246.929
107,52691.4,-974.021,1e+20,433013,1,1219.15,5.72385e-05,127.227,-335792,411400,48150,0,414208,0,0.3,28.1631,45.5168,1e+20,1,411400,48150,-974.021,245.129
108,53183.8,-974.851,1e+20,433013,1,1218.16,4.31468e-05,125.309,-335541,411600,48600,0,414459,0,0.3,28.3723,46.1625,1e+20,1,411600,48600,-974.851,243.312
109,53676.3,-975.678,1e+20,433013,1,1217.16,2.86392e-05,123.384,-335289,411800,49050,0,414711,0,0.3,28.586,46.8098,1e+20,1,411800,49050,-975.678,241.487
110,54168.7,-976.548,1e+20,433013,1,1216.19,1.31303e-05,121.431,-335037,412000,49500,0,414963,0,0.3,28.8079,47.4732,1e+20,1,412000,49500,-976.548,239.639
111,54661.2,-977.344,1e+20,433013,1,1215.14,-2.40303e-06,119.491,-334785,412200,49950,0,415215,0,0.3,29.0228,48.1362,1e+20,1,412200,49950,-977.344,237.795
112,55153.6,-978.171,1e+20,433013,1,1214.1,-1.90224e-05,117.525,-334532,412400,50400,0,415468,0,0.3,29.2455,48.815,1e+20,1,412400,50400,-978.171,235.929
113,55646,-978.996,1e+20,433013,1,1213.05,-3.61076e-05,115.551,-334278,412600,50850,0,415722,0,0.3,29.473,49.4961,1e+20,1,412600,50850,-978.996,234.055
114,56138.5,-979.88,1e+20,433013,1,1212.04,-5.40597e-05,113.551,-334024,412800,51300,0,415975,0,0.3,29.7059,50.1969,1e+20,1,412800,51300,-979.88,232.162
115,56630.9,-980.716,1e+20,433013,1,1210.98,-7.26516e-05,111.549,-333770,413000,51750,0,416230,0,0.3,29.94,50.9006,1e+20,1,413000,51750,-980.716,230.261
116,57123.4,-981.515,1e+20,433013,1,1209.87,-9.17573e-05,109.545,-333516,413200,52200,0,416484,0,0.3,30.1753,51.6065,1e+20,1,413200,52200,-981.515,228.354
117,57615.8,-982.384,1e+20,433013,1,1208.81,-0.000112035,107.509,-333261,413400,52650,0,416739,0,0.3,30.4174,52.3377,1e+20,1,413400,52650,-982.384,226.424
118,58108.3,-983.235,1e+20,433013,1,1207.72,-0.00013272,105.471,-333005,413600,53100,0,416995,0,0.3,30.6647,53.066,1e+20,1,413600,53100,-983.235,224.489
119,58600.7,-984.118,1e+20,433013,1,1206.65,-0.000154955,103.404,-332749,413800,53550,0,417251,0,0.3,30.9211,53.8171,1e+20,1,413800,53550,-984.118,222.528
120,59093.1,-984.943,1e+20,433013,1,1205.51,-0.000177303,101.345,-332493,414000,54000,0,417507,0,0.3,31.1704,54.5696,1e+20,1,414000,54000,-984.943,220.569
121,59585.6,-985.795,1e+20,433013,1,1204.38,-0.000201007,99.2621,-332236,414200,54450,0,417764,0,0.3,31.4305,55.3372,1e+20,1,414200,54450,-985.795,218.59
122,60078,-986.661,1e+20,433013,1,1203.26,-0.000225682,97.1637,-331979,414400,54900,0,418021,0,0.3,31.6986,56.1143,1e+20,1,414400,54900,-986.661,216.596
123,60570.5,-987.574,1e+20,433013,1,1202.16,-0.000251334,95.0432,-331721,414600,55350,0,418278,0,0.3,31.9723,56.9105,1e+20,1,414600,55350,-987.574,214.586
124,61062.9,-988.415,1e+20,433013,1,1200.98,-0.000278034,92.9227,-331463,414800,55800,0,418536,0,0.3,32.2454,57.7122,1e+20,1,414800,55800,-988.415,212.567
125,61555.4,-989.241,1e+20,433013,1,1199.78,-0.000305309,90.7977,-331205,415000,56250,0,418795,0,0.3,32.5233,58.515,1e+20,1,415000,56250,-989.241,210.542
126,62047.8,-990.156,1e+20,433013,1,1198.64,-0.000334667,88.6302,-330946,415200,56700,0,419054,0,0.3,32.8123,59.3565,1e+20,1,415200,56700,-990.156,208.485
127,62540.2,-991.047,1e+20,433013,1,1197.47,-0.000364604,86.4604,-330687,415400,57150,0,419313,0,0.3,33.1092,60.1942,1e+20,1,415400,57150,-991.047,206.424
128,63032.7,-991.925,1e+20,433013,1,1196.27,-0.000396182,84.2741,-330427,415600,57600,0,419573,0,0.3,33.4109,61.0505,1e+20,1,415600,57600,-991.925,204.344
129,63525.1,-992.797,1e+20,433013,1,1195.05,-0.000428546,82.0801,-330167,415800,58050,0,419833,0,0.3,33.7109,61.9199,1e+20,1,415800,58050,-992.797,202.255
130,64017.6,-993.678,1e+20,433013,1,1193.83,-0.00046241,79.8674,-329907,416000,58500,0,420093,0,0.3,34.0242,62.8008,1e+20,1,416000,58500,-993.678,200.149
131,64510,-994.59,1e+20,433013,1,1192.61,-0.000498066,77.6297,-329646,416200,58950,0,420354,0,0.3,34.3508,63.7024,1e+20,1,416200,58950,-994.59,198.022
132,65002.5,-995.509,1e+20,433013,1,1191.39,-0.000534549,75.3817,-329385,416400,59400,0,420615,0,0.3,34.6782,64.6174,1e+20,1,416400,59400,-995.509,195.885
133,65494.9,-996.386,1e+20,433013,1,1190.12,-0.000573025,73.1216,-329123,416600,59850,0,420877,0,0.3,35.0111,65.5478,1e+20,1,416600,59850,-996.386,193.731
134,65987.3,-997.254,1e+20,433013,1,1188.82,-0.000612156,70.8561,-328861,416800,60300,0,421139,0,0.3,35.3517,66.4796,1e+20,1,416800,60300,-997.254,191.571
135,66479.8,-998.208,1e+20,433013,1,1187.58,-0.000654232,68.5457,-328598,417000,60750,0,421402,0,0.3,35.7072,67.4581,1e+20,1,417000,60750,-998.208,189.376
136,66972.2,-999.146,1e+20,433013,1,1186.32,-0.000697215,66.2284,-328335,417200,61200,0,421665,0,0.3,36.0758,68.4365,1e+20,1,417200,61200,-999.146,187.172
137,67464.7,-1000.02,1e+20,433013,1,1184.98,-0.000741688,63.91,-328072,417400,61650,0,421928,0,0.3,36.4413,69.4241,1e+20,1,417400,61650,-1000.02,184.959
138,67957.1,-1000.94,1e+20,433013,1,1183.67,-0.00078831,61.5644,-327808,417600,62100,0,422192,0,0.3,36.8157,70.4424,1e+20,1,417600,62100,-1000.94,182.725
139,68449.6,-1001.86,1e+20,433013,1,1182.33,-0.000836073,59.2076,-327544,417800,62550,0,422456,0,0.3,37.2057,71.4648,1e+20,1,417800,62550,-1001.86,180.479
140,68942,-1002.82,1e+20,433013,1,1181.02,-0.000886817,56.8143,-327279,418000,63000,0,422721,0,0.3,37.6174,72.523,1e+20,1,418000,63000,-1002.82,178.202
141,69434.4,-1003.74,1e+20,433013,1,1179.67,-0.00093804,54.4265,-327014,418200,63450,0,422986,0,0.3,38.0202,73.5827,1e+20,1,418200,63450,-1003.74,175.926
142,69926.9,-1004.66,1e+20,433013,1,1178.28,-0.000992398,52.0113,-326748,418400,63900,0,423251,0,0.3,38.4423,74.67,1e+20,1,418400,63900,-1004.66,173.622
143,70419.3,-1005.58,1e+20,433013,1,1176.89,-0.0010475,49.5881,-326483,418600,64350,0,423517,0,0.3,38.8754,75.7616,1e+20,1,418600,64350,-1005.58,171.31
144,70911.8,-1006.57,1e+20,433013,1,1175.54,-0.00110597,47.124,-326216,418800,64800,0,423784,0,0.3,39.3269,76.8994,1e+20,1,418800,64800,-1006.57,168.966
145,71404.2,-1007.53,1e+20,433013,1,1174.14,-0.00116541,44.6541,-325950,419000,65250,0,424050,0,0.3,39.7923,78.0373,1e+20,1,419000,65250,-1007.53,166.612
146,71896.7,-1008.43,1e+20,433013,1,1172.69,-0.00122587,42.1871,-325683,419200,65700,0,424317,0,0.3,40.2559,79.1758,1e+20,1,419200,65700,-1008.43,164.255
147,72389.1,-1009.41,1e+20,433013,1,1171.27,-0.00128954,39.679,-325415,419400,66150,0,424585,0,0.3,40.7411,80.3603,1e+20,1,419400,66150,-1009.41,161.865
148,72881.5,-1010.35,1e+20,433013,1,1169.82,-0.00135333,37.1706,-325147,419600,66600,0,424853,0,0.3,41.2396,81.5349,1e+20,1,419600,66600,-1010.35,159.471
149,73374,-1011.37,1e+20,433013,1,1168.4,-0.00142059,34.6149,-324879,419800,67050,0,425121,0,0.3,41.7719,82.7564,1e+20,1,419800,67050,-1011.37,157.038
150,73866.4,-1012.31,1e+20,433013,1,1166.92,-0.00148737,32.0782,-324610,420000,67500,0,425390,0,0.3,42.288,83.9641,1e+20,1,420000,67500,-1012.31,154.615
151,74358.9,-1013.26,1e+20,433013,1,1165.43,-0.00155589,29.5153,-324341,420200,67950,0,425659,0,0.3,42.8327,85.1885,1e+20,1,420200,67950,-1013.26,152.168
152,74851.3,-1014.23,1e+20,433013,1,1163.94,-0.00162514,26.9368,-324072,420400,68400,0,425928,0,0.3,43.3942,86.4226,1e+20,1,420400,68400,-1014.23,149.706
